EmployeeID,Name,Age,Gender,Department,JobRole,Education,YearsAtCompany,MonthlyIncome,PerformanceRating,Attrition,OverTime,WorkLifeBalance,TrainingTimesLastYear,JobSatisfaction
E3765,Katherine Baxter,44,Male,Finance,Manager,Masters,18,74179,4,No,No,3,3,4
E3766,Jessica Romero,41,Female,Operations,Engineer,Diploma,7,80339,3,No,No,4,8,2
E3767,Karen Robertson,39,Female,Finance,Specialist,Bachelors,5,117812,2,No,No,4,3,2
E3768,Dr. Melissa Sullivan DDS,39,Male,Finance,Analyst,Masters,19,55292,3,No,Yes,3,6,2
E3769,Nichole Klein,23,Male,Engineering,Analyst,PhD,13,87250,4,No,No,3,7,3
E3770,Nicole Sanchez,25,Female,Engineering,Executive,Bachelors,7,96990,5,Yes,No,3,9,3
E3771,Tiffany Morrow,51,Male,Marketing,Manager,PhD,5,45359,2,No,No,1,7,2
E3772,Kelsey Lynch,54,Male,Sales,Analyst,Bachelors,11,129315,4,No,No,2,8,1
E3773,Traci Craig,57,Female,Operations,Analyst,Masters,8,59164,2,No,No,4,0,1
E3774,Kelly Walker,39,Male,Marketing,Executive,Diploma,6,102579,3,No,No,3,6,1
E3775,Ryan Palmer,58,Female,Marketing,Executive,Diploma,12,121552,1,No,No,3,4,4
E3776,Jenny Gray,40,Female,Sales,Engineer,Bachelors,15,58835,5,No,No,2,8,2
E3777,Brian Sloan,49,Male,Sales,Engineer,Bachelors,7,98738,4,No,Yes,3,4,1
E3778,Joshua Miranda,41,Male,Engineering,Engineer,Diploma,13,70842,3,No,No,2,1,2
E3779,Edwin Carter,54,Female,Operations,Analyst,PhD,15,39139,3,No,Yes,4,4,1
E3780,Oscar Carroll,33,Female,Engineering,Executive,Masters,19,94319,3,Yes,No,2,8,2
E3781,Eric Fitzpatrick,36,Female,HR,Manager,Bachelors,5,50498,2,No,Yes,3,0,4
E3782,Samantha Johnson,23,Female,Sales,Engineer,Masters,3,144288,2,No,No,2,6,2
E3783,Luke Freeman,50,Female,Engineering,Specialist,Bachelors,3,70254,4,No,No,4,2,1
E3784,Luis Murphy,31,Male,Marketing,Analyst,Diploma,2,112508,3,No,Yes,3,9,2
E3785,Aaron Zamora,23,Male,Sales,Manager,Bachelors,9,83488,4,No,No,3,3,3
E3786,Henry Garcia,32,Male,Sales,Analyst,Masters,5,33090,3,No,Yes,3,3,1
E3787,Bradley Robertson Jr.,34,Male,Engineering,Engineer,Bachelors,17,32181,2,No,No,3,9,2
E3788,John Moore,31,Female,Engineering,Analyst,Bachelors,12,106887,5,No,Yes,1,1,1
E3789,Courtney Foster,35,Female,Marketing,Engineer,Masters,10,129924,5,No,No,4,2,2
E3790,Jeffrey White,39,Male,Marketing,Analyst,Bachelors,3,145215,3,No,No,3,2,4
E3791,Ashley Gonzales,30,Female,Engineering,Engineer,PhD,7,80871,3,No,No,3,6,4
E3792,Candice Gomez,49,Male,Sales,Executive,Masters,2,70787,3,No,No,4,9,1
E3793,Ian Harrell,24,Male,Engineering,Executive,Bachelors,11,80959,3,No,No,4,7,1
E3794,Colton Williams,41,Female,Operations,Executive,Masters,12,96413,4,No,No,2,7,1
E3795,Patrick Santana,27,Male,Operations,Executive,Masters,10,125225,4,Yes,No,4,8,2
E3796,Cristian Mendoza,48,Male,Operations,Executive,Bachelors,8,94555,4,No,Yes,1,1,4
E3797,Deborah Fisher,23,Male,Finance,Specialist,Bachelors,3,100870,3,Yes,Yes,3,9,4
E3798,Rebecca Klein,50,Male,Marketing,Analyst,Bachelors,10,98995,4,No,No,2,7,1
E3799,Phillip Macias,59,Female,Operations,Executive,Bachelors,7,45672,3,No,Yes,4,5,1
E3800,Tammy Cameron,24,Female,Engineering,Specialist,Bachelors,17,84835,1,No,Yes,1,3,4
E3801,Brian Rodriguez,37,Male,HR,Specialist,Diploma,2,87521,3,No,Yes,2,3,2
E3802,Christopher Porter,51,Male,Operations,Analyst,Masters,3,78204,2,No,No,3,8,2
E3803,Cynthia Gregory,23,Female,Engineering,Analyst,Bachelors,16,30084,3,No,No,3,3,1
E3804,William Mclaughlin,38,Female,Sales,Engineer,Masters,15,139781,4,No,Yes,3,1,2
E3805,Dylan Tucker,33,Male,Sales,Engineer,Masters,6,33489,3,No,Yes,3,4,3
E3806,Danielle Hernandez,56,Male,Engineering,Executive,Bachelors,1,33704,1,No,No,1,1,3
E3807,Danielle Wang,22,Female,Engineering,Manager,Bachelors,4,114493,4,No,Yes,3,4,4
E3808,Wendy Wright,36,Female,Sales,Engineer,Masters,0,139025,1,No,Yes,3,6,3
E3809,Christina Mccarthy,47,Male,Marketing,Manager,Bachelors,12,75060,5,No,No,2,1,4
E3810,Meredith Shaw,58,Female,Marketing,Engineer,PhD,11,27253,2,No,No,3,8,3
E3811,Willie Garza,42,Male,Marketing,Specialist,Bachelors,18,76177,4,No,Yes,3,0,3
E3812,Crystal Anderson,52,Female,HR,Specialist,Masters,7,104040,5,No,No,3,9,3
E3813,William Hickman,46,Female,Engineering,Specialist,Masters,7,111239,5,Yes,No,2,8,3
E3814,Luis Davis,44,Female,Sales,Manager,Bachelors,11,129485,4,No,Yes,3,3,3
E3815,Jason Torres,45,Male,Finance,Executive,Bachelors,3,70503,4,No,Yes,2,2,4
E3816,Crystal Rogers,59,Male,Finance,Engineer,Masters,6,58587,3,No,No,3,9,3
E3817,Jordan Schneider,49,Male,Marketing,Engineer,PhD,15,44948,3,No,Yes,3,2,3
E3818,Derrick Ramirez,42,Female,Finance,Manager,Masters,17,82454,3,No,No,2,8,2
E3819,Jason Flores,39,Male,Sales,Specialist,PhD,5,137891,4,Yes,No,3,6,1
E3820,Andrew Williams,57,Male,Finance,Executive,Bachelors,17,139511,4,No,Yes,4,1,4
E3821,Christy Kennedy,56,Male,Engineering,Engineer,Bachelors,3,126847,4,No,No,4,2,4
E3822,Ashlee Lopez,30,Female,Operations,Executive,Masters,8,129939,4,No,No,4,0,3
E3823,Heidi Torres,59,Male,Operations,Executive,Bachelors,12,84987,3,No,No,4,4,4
E3824,Adam Arnold,51,Male,Sales,Analyst,Bachelors,18,102290,5,No,No,2,4,4
E3825,Erin Figueroa,55,Male,Sales,Executive,Masters,11,86803,3,No,Yes,3,8,2
E3826,Richard Rice,53,Female,Sales,Analyst,Diploma,15,122439,3,No,No,3,9,4
E3827,Matthew Clark,24,Female,Marketing,Manager,Bachelors,4,117671,5,No,No,1,2,4
E3828,Stephen Anderson,24,Female,Sales,Specialist,Bachelors,1,91202,3,No,No,3,5,1
E3829,Barbara Willis,49,Female,Sales,Analyst,PhD,2,59913,3,Yes,No,2,8,3
E3830,Martha Lee,36,Female,Engineering,Executive,Bachelors,12,96356,4,No,No,4,2,4
E3831,Tammy Jones,44,Male,HR,Specialist,Bachelors,6,79268,4,No,No,4,6,1
E3832,Grace Swanson,32,Female,Sales,Executive,Masters,12,113661,3,No,No,3,1,3
E3833,Christina Le MD,53,Male,Finance,Executive,Bachelors,15,45029,3,No,No,3,5,4
E3834,Joshua King,57,Male,HR,Analyst,Bachelors,13,25258,4,No,Yes,3,6,2
E3835,Sarah Meadows,54,Female,Engineering,Manager,Bachelors,17,35320,4,No,No,3,7,2
E3836,Stephanie West,45,Male,Operations,Executive,Bachelors,12,69925,3,No,Yes,4,1,3
E3837,Susan Jones,55,Male,Sales,Analyst,Masters,13,61301,4,No,Yes,1,0,1
E3838,Timothy Gordon,49,Male,Finance,Executive,Bachelors,8,70914,3,No,No,3,7,3
E3839,Kyle Horton,58,Female,Operations,Specialist,Bachelors,7,129806,3,Yes,No,3,6,4
E3840,Angel Knight,28,Male,Operations,Manager,Masters,4,113531,5,No,No,2,7,1
E3841,Melissa Yang,25,Female,Finance,Executive,Diploma,6,117525,3,No,Yes,4,2,2
E3842,Michael Berg,58,Female,Engineering,Manager,Diploma,15,38406,2,No,No,3,6,3
E3843,Carol Christensen,22,Female,Sales,Manager,PhD,9,116624,3,No,No,3,6,4
E3844,Richard Morales,22,Male,Marketing,Specialist,Masters,2,73414,3,No,No,3,3,2
E3845,Clinton Moore,41,Female,Operations,Specialist,Bachelors,16,120964,5,No,No,3,8,1
E3846,Michael Suarez,40,Male,Engineering,Engineer,Masters,9,87143,3,No,No,3,4,2
E3847,Joy Zimmerman,50,Male,Engineering,Manager,Bachelors,10,86097,3,No,No,3,7,3
E3848,Elizabeth Robinson,31,Male,Sales,Executive,Masters,19,30689,4,No,Yes,4,9,4
E3849,Kristen Jackson,39,Female,Engineering,Specialist,Bachelors,9,90183,3,Yes,Yes,3,4,1
E3850,David Williams,49,Male,Engineering,Executive,Masters,17,132677,4,No,No,3,1,2
E3851,Stephen Ho,56,Male,Engineering,Manager,Bachelors,0,141970,3,No,No,3,1,2
E3852,Richard Day,52,Male,Sales,Specialist,Bachelors,3,56194,3,No,No,3,9,2
E3853,Rodney Nichols,48,Male,Engineering,Engineer,Masters,2,59642,5,Yes,No,4,4,2
E3854,Gregory Jacobs,32,Female,Engineering,Manager,Masters,19,116006,3,No,No,1,3,3
E3855,Bradley Thornton,59,Female,HR,Executive,Bachelors,5,91492,4,No,No,2,8,3
E3856,Miranda Ortiz,26,Female,HR,Engineer,Diploma,5,128835,4,No,No,4,4,2
E3857,Erika Brown,29,Male,HR,Manager,Bachelors,16,106708,3,No,No,2,1,3
E3858,Samantha Robinson,55,Male,Marketing,Specialist,Diploma,18,62257,3,No,No,3,6,3
E3859,Cassandra Bonilla,33,Other,Engineering,Manager,Masters,16,79415,4,No,No,3,8,4
E3860,Veronica Osborne,59,Male,Marketing,Analyst,Masters,16,79174,3,No,No,3,0,2
E3861,Ashley Reese,22,Female,HR,Executive,Diploma,16,27057,3,No,Yes,4,5,2
E3862,Matthew Berg,52,Male,Operations,Specialist,PhD,2,106406,4,No,Yes,3,7,2
E3863,Kristen Montoya,25,Female,Marketing,Specialist,Bachelors,13,43761,4,No,No,4,2,2
E3864,Derrick Perkins,26,Male,Finance,Analyst,Bachelors,1,135427,3,No,No,4,3,3
E3865,Nicole Moore,51,Male,Sales,Engineer,Bachelors,3,102067,1,No,Yes,4,3,4
E3866,Nicholas Richardson,45,Female,HR,Specialist,Bachelors,17,116291,3,No,No,4,5,4
E3867,Anna White,24,Female,Operations,Engineer,Masters,1,107449,4,No,No,3,8,4
E3868,Scott Lopez,32,Male,Finance,Engineer,Masters,11,85339,5,No,Yes,3,8,2
E3869,Nicholas Holland Jr.,25,Female,Finance,Engineer,Bachelors,14,138563,4,No,Yes,3,8,3
E3870,Christopher Long,47,Female,Sales,Manager,Masters,12,143250,3,Yes,No,4,7,4
E3871,Andrea Jones,48,Male,Marketing,Analyst,Masters,10,101518,4,No,No,4,5,1
E3872,Terry Waller,48,Male,HR,Executive,Masters,6,83303,4,No,Yes,3,2,2
E3873,Joseph Acosta,27,Male,Finance,Analyst,Masters,8,41647,4,No,No,3,5,3
E3874,Lindsey Gray,36,Male,Engineering,Specialist,Bachelors,14,91013,4,No,Yes,2,5,2
E3875,Ronald Hines,51,Female,Engineering,Analyst,Masters,2,66315,4,No,No,2,3,2
E3876,Amanda Wright,58,Male,Engineering,Executive,Diploma,9,102058,4,No,No,3,9,4
E3877,Charles Burton,58,Male,Engineering,Manager,Bachelors,7,121457,4,No,No,2,3,4
E3878,Vincent Rosario,58,Male,Marketing,Specialist,Masters,5,54742,2,No,No,3,6,1
E3879,Noah Morgan,56,Female,Marketing,Manager,Bachelors,13,49638,4,Yes,No,3,1,4
E3880,Christina Castillo,44,Male,Marketing,Specialist,Bachelors,5,54607,4,No,No,4,1,1
E3881,Jill Martin,27,Male,Sales,Executive,Diploma,18,61940,3,No,No,4,8,1
E3882,Christopher Brown,25,Male,Marketing,Manager,Masters,8,136445,3,No,No,2,3,4
E3883,Lori Martinez,39,Female,Sales,Executive,Diploma,8,87072,4,No,No,2,2,3
E3884,Ashley Phillips,30,Male,Sales,Executive,Diploma,19,108863,3,No,No,2,1,2
E3885,Sara Thomas,50,Female,Operations,Analyst,Bachelors,15,147310,3,No,No,3,7,3
E3886,Allison Simmons,34,Male,Marketing,Specialist,Diploma,12,43444,3,No,Yes,3,0,4
E3887,Matthew Perez,38,Male,Engineering,Engineer,Bachelors,12,56109,3,Yes,No,3,0,2
E3888,Janice Henson,53,Female,Operations,Engineer,Bachelors,11,43098,5,No,No,4,4,3
E3889,Ashley Jackson,43,Male,Operations,Manager,Masters,19,39139,4,No,Yes,3,7,3
E3890,Brian Sosa,25,Female,Engineering,Executive,Bachelors,1,143602,3,No,No,3,9,2
E3891,Luis Wilson,26,Female,Engineering,Analyst,Diploma,3,132164,2,No,No,3,3,2
E3892,Tamara Huang,58,Female,Marketing,Specialist,Masters,6,110519,3,No,No,4,7,1
E3893,Cassandra Moreno,34,Female,HR,Manager,Bachelors,18,82811,3,No,No,3,8,3
E3894,Meghan Hernandez,55,Male,Sales,Executive,Bachelors,2,85095,1,No,No,2,0,2
E3895,Elizabeth Roth,43,Male,Marketing,Engineer,Bachelors,10,111356,4,No,No,2,4,3
E3896,Brian Hendricks,44,Female,Finance,Engineer,Bachelors,18,110046,4,No,No,3,5,2
E3897,Tasha Cochran,24,Female,Sales,Specialist,Bachelors,13,53060,4,No,No,3,6,3
E3898,Angela Smith,55,Female,Finance,Specialist,Masters,16,65269,4,No,No,2,9,2
E3899,Brittany Rios,53,Male,Finance,Specialist,Diploma,4,146142,4,Yes,Yes,3,8,4
E3900,James Griffith,42,Male,Operations,Manager,Bachelors,13,39523,3,No,No,2,2,4
E3901,Karen Jones,42,Female,Engineering,Specialist,Bachelors,6,128080,5,No,No,3,2,3
E3902,Tina Ramirez,32,Male,Engineering,Manager,Bachelors,11,92279,4,No,No,4,7,1
E3903,Zachary White,25,Male,Operations,Analyst,Bachelors,16,120752,3,No,Yes,4,1,3
E3904,Francisco Coleman,22,Male,Operations,Executive,Bachelors,19,52653,4,Yes,No,2,9,1
E3905,Jennifer Leon,49,Female,Engineering,Engineer,Bachelors,17,80909,3,No,No,3,5,3
E3906,Robert Valdez,45,Male,Operations,Manager,Masters,0,63300,5,No,No,3,4,1
E3907,Jason Crawford,56,Female,Engineering,Executive,Bachelors,10,135225,1,No,No,4,1,4
E3908,Kim Underwood,34,Male,HR,Specialist,Bachelors,3,41663,3,No,No,3,1,4
E3909,Kevin Fisher,55,Female,HR,Engineer,Diploma,11,113114,2,No,Yes,3,0,4
E3910,Melissa Goodman,32,Female,Engineering,Manager,Masters,4,136376,4,No,No,3,1,1
E3911,Cynthia Smith,57,Male,Engineering,Specialist,Bachelors,14,48828,5,Yes,No,1,1,3
E3912,Alicia Grant DVM,38,Female,Engineering,Executive,Masters,19,89829,3,No,No,3,5,1
E3913,Amy Bailey,56,Male,Engineering,Analyst,Masters,2,109950,4,Yes,No,3,1,2
E3914,Sharon Fuentes,39,Male,Sales,Executive,Masters,14,49922,3,Yes,Yes,3,2,2
E3915,Charles Castaneda,43,Female,Sales,Manager,PhD,7,102940,3,Yes,No,4,3,4
E3916,Susan Sanchez,45,Male,Engineering,Analyst,Bachelors,10,42780,3,Yes,No,3,9,1
E3917,Amy Taylor,40,Male,Sales,Analyst,Masters,11,36573,3,No,Yes,3,2,2
E3918,Michele Bennett,58,Male,Engineering,Specialist,PhD,2,145714,3,No,No,3,0,1
E3919,Vincent Watson,42,Male,Engineering,Executive,Masters,5,37458,4,No,No,3,2,2
E3920,Mary Jones,29,Female,Engineering,Manager,Diploma,7,93309,3,No,Yes,3,9,1
E3921,Sheila Johnson,49,Male,Finance,Analyst,Bachelors,6,145696,2,No,No,2,8,2
E3922,Bob Jones,26,Female,Engineering,Specialist,PhD,16,126074,3,Yes,Yes,3,5,1
E3923,Robin Hernandez,38,Female,Marketing,Analyst,Diploma,15,47407,3,No,No,4,2,1
E3924,Patrick Adkins,58,Male,Operations,Executive,Masters,16,116130,3,No,No,1,1,3
E3925,Elizabeth Jenkins,57,Male,Marketing,Engineer,Bachelors,12,28734,3,No,No,3,8,4
E3926,Richard Dominguez,40,Female,Engineering,Manager,PhD,3,35479,3,No,No,2,5,4
E3927,Christopher Ibarra,48,Male,Sales,Engineer,PhD,9,36896,4,No,No,3,9,4
E3928,Paul Gordon,55,Male,Engineering,Executive,Bachelors,15,122076,2,No,No,2,1,2
E3929,Ronnie Frazier,32,Male,Operations,Engineer,Bachelors,18,106622,4,Yes,Yes,2,8,3
E3930,Kristen Gallegos,33,Female,HR,Executive,Diploma,6,42191,3,No,Yes,1,5,1
E3931,Kathryn Fletcher,42,Female,HR,Executive,Masters,17,108720,4,Yes,No,3,9,1
E3932,Christopher Dudley,32,Male,Sales,Specialist,Masters,12,132671,4,No,No,3,1,1
E3933,Vanessa Martinez,49,Male,Marketing,Engineer,Diploma,3,73971,3,No,No,2,6,2
E3934,Manuel Robinson,26,Female,Engineering,Analyst,Bachelors,17,66035,5,Yes,No,1,9,1
E3935,Paul Hansen,38,Female,Sales,Executive,PhD,15,74887,2,No,Yes,4,9,4
E3936,Rose Mcdonald,41,Female,Operations,Engineer,Masters,17,125993,3,No,No,4,1,4
E3937,Martin Wilcox,33,Female,Engineering,Analyst,Diploma,15,112290,3,No,No,3,6,4
E3938,Robert Lucas,27,Male,Finance,Manager,Bachelors,8,68845,3,Yes,No,4,5,4
E3939,Brian Miller,38,Female,Finance,Analyst,Diploma,1,125611,3,No,No,4,6,2
E3940,Sarah Johnson,40,Male,HR,Engineer,Masters,5,47844,5,No,Yes,3,5,2
E3941,Joshua Jones,47,Male,Engineering,Engineer,Bachelors,5,105588,3,No,Yes,3,3,4
E3942,Nicole Parker,53,Female,Finance,Analyst,Bachelors,5,140837,4,No,No,3,0,4
E3943,Margaret Johnson,27,Male,Engineering,Analyst,Masters,13,78951,5,No,Yes,3,9,1
E3944,William Cunningham,57,Other,Marketing,Executive,Masters,10,140235,3,No,No,4,3,3
E3945,Rachel Williams,59,Male,Engineering,Engineer,PhD,16,102352,3,No,Yes,3,0,2
E3946,Tony Smith,32,Female,HR,Executive,Masters,3,116494,5,No,No,3,5,2
E3947,Douglas Sanders,54,Female,Engineering,Executive,PhD,3,78413,4,No,Yes,2,4,1
E3948,Paul Swanson,45,Male,Marketing,Manager,Masters,18,47865,5,No,No,3,3,4
E3949,Michele Davis,44,Female,Sales,Engineer,Bachelors,15,71734,3,No,Yes,1,7,3
E3950,Patrick Garcia,36,Male,Sales,Executive,Bachelors,7,148695,4,No,No,3,1,2
E3951,Brittany Matthews,48,Female,Engineering,Manager,Bachelors,18,61585,3,No,No,3,6,2
E3952,Kevin Christian,32,Male,Engineering,Executive,Bachelors,19,107333,4,No,No,4,5,4
E3953,Christian Ford,38,Female,HR,Executive,Bachelors,0,127115,5,No,Yes,3,4,2
E3954,Anna Higgins,35,Male,Marketing,Engineer,Masters,3,124006,3,No,Yes,2,7,3
E3955,Rhonda Pena,48,Male,Engineering,Analyst,Masters,11,46528,2,No,No,3,0,2
E3956,Candace Stuart,39,Male,Operations,Analyst,Masters,18,66731,3,No,No,3,8,3
E3957,Monica Curtis,49,Male,Sales,Engineer,Bachelors,1,57273,3,No,No,3,8,2
E3958,Gloria Floyd,25,Female,Marketing,Analyst,Bachelors,5,123220,3,No,Yes,2,9,1
E3959,Isaac Chase,28,Female,Sales,Specialist,Bachelors,19,54303,3,No,No,2,7,1
E3960,Steven Schroeder,56,Female,Engineering,Analyst,Masters,2,108445,3,No,No,2,8,1
E3961,Daniel Bishop,30,Male,Engineering,Executive,Bachelors,2,110344,5,No,Yes,2,4,1
E3962,Christian Burton,29,Female,Finance,Executive,Bachelors,0,53243,3,No,No,4,1,2
E3963,Robert Thomas PhD,38,Male,Marketing,Manager,Bachelors,8,121745,3,No,No,2,3,4
E3964,Tracy Harrington,38,Female,Sales,Engineer,Masters,6,56444,3,No,No,3,1,2
E3965,Brandon Edwards,54,Other,Engineering,Manager,Masters,8,148328,2,Yes,No,3,1,3
E3966,Candice Ramirez,53,Male,HR,Executive,Bachelors,0,137097,3,No,No,2,4,2
E3967,Brandon White,29,Male,Marketing,Executive,Bachelors,7,54000,4,No,Yes,2,0,4
E3968,Deanna Kennedy,40,Male,Sales,Manager,Bachelors,17,76776,5,No,No,4,9,4
E3969,Shawn Santos,59,Female,Marketing,Specialist,Bachelors,2,117526,2,No,Yes,4,9,3
E3970,Caleb Carroll,24,Female,Marketing,Analyst,Diploma,16,124866,4,No,No,4,4,1
E3971,Scott Morales,26,Female,Marketing,Specialist,Bachelors,6,49270,3,No,No,3,0,4
E3972,Sylvia Anderson,34,Male,Sales,Specialist,Bachelors,10,79359,4,No,No,3,2,4
E3973,Ryan Crane,52,Female,Engineering,Specialist,Bachelors,4,109923,3,No,Yes,2,6,1
E3974,Michael Hunter,37,Female,Sales,Specialist,Masters,12,101730,2,No,No,3,7,1
E3975,Shawn Fleming,53,Male,Marketing,Analyst,Diploma,10,90441,3,Yes,No,3,0,2
E3976,Maria Figueroa,43,Female,Marketing,Engineer,Bachelors,2,93843,4,No,Yes,3,9,1
E3977,Roberto Smith,50,Male,Engineering,Manager,Masters,12,111065,3,No,No,2,8,3
E3978,Donna Moore,43,Male,Marketing,Specialist,Bachelors,19,66142,1,No,No,1,5,4
E3979,Benjamin Price,24,Female,Sales,Specialist,PhD,5,140081,4,No,No,2,8,1
E3980,Brandon Owens,31,Male,Engineering,Manager,Bachelors,14,40325,4,Yes,No,2,9,4
E3981,Stephanie Marshall,42,Female,HR,Manager,Bachelors,1,126228,4,Yes,No,3,1,3
E3982,Nicholas Lowery,37,Female,Operations,Engineer,Masters,1,43152,2,No,Yes,3,1,1
E3983,Patricia Gonzalez,33,Male,Operations,Executive,PhD,13,62049,4,Yes,Yes,4,5,1
E3984,Evan Davies,23,Female,Marketing,Engineer,Diploma,1,66048,3,No,Yes,3,0,1
E3985,Dr. John Ramirez,45,Female,Operations,Executive,Masters,4,123178,4,No,Yes,3,1,1
E3986,Christopher Harrison,56,Male,Finance,Analyst,Bachelors,15,85406,2,No,Yes,3,4,1
E3987,Erica Johnson,51,Male,Operations,Engineer,Bachelors,7,41469,4,No,No,2,5,2
E3988,Jamie Mayer,51,Male,Finance,Analyst,Masters,7,28687,4,No,No,3,4,3
E3989,Jeffrey Kennedy,56,Male,Marketing,Manager,Bachelors,10,40981,3,No,No,3,2,3
E3990,Sean Cisneros,40,Male,Marketing,Engineer,Masters,12,57887,2,No,No,2,5,2
E3991,Debra Reid,29,Male,Sales,Manager,Bachelors,14,98815,4,Yes,No,4,8,2
E3992,Benjamin Sullivan,47,Male,Finance,Specialist,Bachelors,3,85471,3,No,Yes,2,3,1
E3993,Michael Savage,28,Female,Sales,Manager,Masters,7,132674,4,No,No,3,2,1
E3994,Mckenzie Green,51,Male,Operations,Specialist,Bachelors,15,75063,4,No,No,3,9,4
E3995,Anna Valenzuela,28,Female,Sales,Executive,Bachelors,15,93901,3,No,Yes,3,6,1
E3996,Paul Martin,24,Female,Engineering,Specialist,Masters,9,135952,3,No,No,1,7,3
E3997,Jason Alvarez,22,Female,Marketing,Executive,Bachelors,1,131420,5,No,No,3,7,1
E3998,Caitlyn Horton,57,Male,HR,Specialist,PhD,17,56427,5,Yes,No,3,9,2
E3999,Michael Price,46,Female,Engineering,Specialist,Bachelors,15,109502,3,No,No,4,8,4
E4000,Richard Harper,58,Female,Engineering,Analyst,Masters,3,84986,3,No,No,3,6,1
E4001,Michael Jensen,22,Female,Sales,Analyst,Bachelors,19,128095,3,Yes,No,3,5,2
E4002,William Mcmillan,36,Male,Marketing,Manager,Bachelors,18,108662,4,No,Yes,3,4,1
E4003,Nancy Stewart,58,Male,HR,Analyst,PhD,7,91270,2,No,Yes,3,4,1
E4004,Jimmy Hernandez,34,Female,HR,Executive,Masters,19,134655,5,No,No,2,9,3
E4005,Ashley Cordova,29,Male,Engineering,Analyst,Bachelors,7,48498,3,No,No,2,0,2
E4006,Joseph Smith,26,Male,Engineering,Manager,Bachelors,13,90588,1,No,No,3,6,2
E4007,Ronnie Martinez,30,Male,Operations,Engineer,Diploma,15,141425,4,No,Yes,3,5,2
E4008,Wayne Davis,22,Female,Operations,Executive,Bachelors,5,84079,4,No,No,3,6,3
E4009,William Fisher,57,Other,Engineering,Engineer,Bachelors,17,39018,4,No,Yes,3,9,4
E4010,Carol Gray,56,Male,Finance,Executive,Bachelors,7,119610,3,No,No,3,8,1
E4011,Tristan Bonilla,23,Female,Finance,Manager,PhD,18,147371,3,No,Yes,1,8,3
E4012,Alexis Cervantes,44,Female,HR,Analyst,Bachelors,3,61764,5,No,Yes,4,1,2
E4013,Steven Shaw,30,Female,Engineering,Engineer,Bachelors,3,141652,3,No,No,3,2,4
E4014,Melissa Banks,55,Female,Marketing,Engineer,Bachelors,6,62736,1,No,No,4,9,3
E4015,Jason Bell,35,Female,Finance,Analyst,PhD,7,57276,3,No,No,3,8,2
E4016,Kelly Hubbard,25,Female,Sales,Manager,Bachelors,8,36061,3,No,No,1,2,3
E4017,Christopher Patterson,51,Male,Engineering,Analyst,Masters,0,38555,2,No,No,3,3,4
E4018,Kurt Daniels,52,Female,Sales,Specialist,Bachelors,16,128037,2,No,Yes,3,4,2
E4019,Ryan Barker,59,Male,Marketing,Specialist,Bachelors,6,87316,2,No,No,1,9,1
E4020,Douglas Oliver,32,Male,Engineering,Specialist,Diploma,19,33904,3,Yes,Yes,3,5,3
E4021,Shannon Cowan,56,Female,Engineering,Engineer,Masters,9,135643,3,No,No,4,9,2
E4022,Ashley Banks,29,Female,Finance,Engineer,Bachelors,0,120474,3,Yes,No,2,9,2
E4023,Jennifer Crawford,24,Female,Operations,Manager,Masters,17,31127,2,Yes,No,2,1,1
E4024,Tammy Garcia,35,Male,Sales,Executive,Masters,13,135993,4,No,No,3,5,2
E4025,Kevin Johnson,34,Male,Operations,Analyst,Masters,18,129146,4,No,No,4,2,4
E4026,Jason Walker,53,Female,Finance,Executive,Bachelors,17,122936,4,Yes,No,3,6,2
E4027,James Gonzalez,55,Male,Operations,Engineer,Bachelors,12,118739,4,No,No,3,8,2
E4028,Caleb Ponce,40,Female,Marketing,Analyst,Bachelors,6,115730,4,No,No,3,4,2
E4029,Jennifer Hoover,59,Male,Sales,Engineer,Bachelors,1,54335,3,No,No,1,7,2
E4030,Natalie Smith,37,Male,Marketing,Manager,Masters,6,32280,3,No,No,4,5,3
E4031,Danny Campbell,23,Other,Engineering,Analyst,Diploma,9,87341,3,No,Yes,4,7,3
E4032,Deborah Roberson,38,Male,Sales,Engineer,PhD,16,137862,2,Yes,No,4,3,3
E4033,Jennifer Allen,55,Male,Sales,Specialist,Bachelors,4,83010,3,Yes,Yes,3,6,3
E4034,Jennifer Smith,37,Male,Engineering,Specialist,Masters,8,85846,4,No,No,3,8,4
E4035,James Montoya,59,Female,Engineering,Engineer,PhD,3,35209,5,Yes,No,4,6,4
E4036,Lindsay Rogers,23,Female,Marketing,Executive,Bachelors,19,45653,3,No,Yes,4,1,4
E4037,Wendy Allen,23,Male,Marketing,Manager,Bachelors,14,88834,4,No,No,3,4,3
E4038,Cheryl Newman,47,Male,Engineering,Manager,Masters,13,86090,3,No,No,3,8,3
E4039,Rebecca Lane,34,Female,Marketing,Engineer,Masters,17,31328,3,No,No,3,0,4
E4040,Mark Madden,52,Male,Engineering,Manager,Bachelors,9,95027,1,No,No,2,3,2
E4041,Tanner Holmes,55,Female,HR,Analyst,Bachelors,15,89796,2,No,No,3,8,1
E4042,Brett Owen,24,Male,Operations,Manager,Masters,19,35552,3,No,No,2,8,4
E4043,Lynn Mueller,29,Male,Sales,Specialist,Masters,9,75373,4,No,No,2,9,1
E4044,Lori Green,44,Female,Finance,Engineer,Masters,8,33100,1,Yes,No,3,4,1
E4045,Tiffany Harris,35,Male,Marketing,Analyst,PhD,15,105966,3,Yes,No,4,0,1
